timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,fullName
155:26,2,1,4,12,13,26,0,0,01:39,131:51,4,48.5,8.3,0,0,0,0,21:56,3,2,3,246,11:57,10:08,01:41,00:07,Jake Evans
608:04,12,11,2,80,32,68,3,8,81:07,492:04,2,43.8,13.8,2,1,0,0,34:53,27,-3,23,792,19:00,15:22,01:05,02:32,Nick Suzuki
49:37,0,1,0,3,4,8,0,0,00:00,44:51,0,33.3,0,0,0,0,04:46,5,-2,1,64,12:24,11:12,01:11,00:00,Alexander Romanov
304:43,8,4,0,48,20,7,2,3,44:09,260:25,0,8.3,0,0,0,0,00:09,4,-5,12,429,15:14,13:01,00:00,02:12,Cole Caufield
605:02,9,10,48,73,45,192,0,0,03:54,532:07,48,33.3,13.7,0,0,0,0,69:01,53,4,19,936,13:26,11:49,01:32,00:05,Austin Watson
895:41,10,7,18,84,55,156,2,2,31:26,816:56,18,8.3,0,0,0,0,47:19,55,2,17,1279,16:17,14:51,00:51,00:34,Nick Holden
687:06,9,3,20,52,32,96,1,4,114:51,529:09,20,5.8,1,0,0,0,43:06,46,-7,12,810,21:28,16:32,01:20,03:35,Michael Del Zotto
220:04,3,2,2,23,18,15,0,0,04:50,214:31,2,8.7,1,0,0,0,00:43,4,-1,5,345,12:13,11:55,00:02,00:16,Pontus Aberg
599:46,7,5,8,35,40,44,0,2,22:24,507:29,8,47.5,14.3,0,0,0,0,69:53,27,6,12,939,14:59,12:41,01:44,00:33,Chris Tierney
311:18,4,1,2,20,20,18,0,0,11:55,267:40,2,40.0,5.0,0,0,0,0,31:43,11,2,5,467,15:33,13:23,01:35,00:35,Connor Brown
18:50,0,0,0,0,2,5,0,0,00:00,17:38,0,0,0,0,0,01:12,3,0,0,27,09:25,08:49,00:36,00:00,Josh Brown
07:56,0,0,0,0,1,1,0,0,00:00,07:56,0,0,0,0,0,00:00,1,0,0,11,07:56,07:56,00:00,00:00,Dillon Heatherington
02:39,0,0,0,0,1,0,0,0,00:00,02:39,0,0.0,0,0,0,0,00:00,1,0,0,7,02:39,02:39,00:00,00:00,Colin White
125:01,2,0,2,1,10,1,0,2,10:56,113:51,2,0.0,0,0,0,0,00:14,6,1,2,187,12:30,11:23,00:01,01:05,Victor Mete
365:16,2,0,4,22,18,54,0,0,02:46,323:51,4,0.0,0,0,0,0,38:39,30,-10,2,526,20:17,17:59,02:08,00:09,Nikita Zaitsev
1544:12,47,28,41,206,92,68,10,35,340:58,1192:02,41,50.9,13.6,4,0,0,0,11:12,29,0,75,2036,16:47,12:57,00:07,03:42,Jason Spezza
1342:17,16,9,22,99,65,165,3,9,126:04,1109:01,22,9.1,1,0,0,0,107:12,96,0,25,1892,20:39,17:03,01:38,01:56,Jake Muzzin
740:53,14,8,108,100,51,134,4,7,115:55,623:48,108,18.2,8.0,0,0,0,0,01:10,32,-8,22,1030,14:31,12:13,00:01,02:16,Wayne Simmonds
863:40,12,5,18,49,37,31,0,3,53:23,726:58,18,10.2,0,0,0,1,83:19,62,6,17,1135,23:20,19:38,02:15,01:26,TJ Brodie
764:30,15,15,12,124,37,41,2,9,112:49,649:34,12,51.0,12.1,4,2,0,0,02:07,17,-13,30,924,20:39,17:33,00:03,03:02,John Tavares
264:01,1,0,6,14,12,19,0,0,01:39,229:30,6,0.0,0,0,0,0,32:52,21,2,1,342,22:00,19:07,02:44,00:08,Justin Holl
21:41,0,0,0,2,4,12,0,0,00:00,21:41,0,0.0,0,0,0,0,00:00,1,0,0,42,05:25,05:25,00:00,00:00,Kurtis Gabriel
804:59,15,4,8,86,32,46,1,6,73:36,704:54,8,0.0,4.7,1,0,0,0,26:29,61,1,19,1042,25:09,22:01,00:49,02:18,Morgan Rielly
460:38,11,3,14,40,30,28,0,1,53:18,384:22,14,40.7,7.5,0,0,0,1,22:58,22,1,14,635,15:21,12:48,00:45,01:46,Alexander Kerfoot
561:17,13,10,8,79,32,26,2,3,75:33,483:08,8,57.3,12.7,1,0,0,0,02:36,13,2,23,773,17:32,15:05,00:04,02:21,William Nylander
482:29,3,6,80,53,38,120,1,1,27:14,455:08,80,50.0,11.3,2,0,0,0,00:07,12,-6,9,697,12:41,11:58,00:00,00:43,Nick Ritchie
12:45,1,0,0,1,1,0,0,1,01:42,11:03,0,20.0,0.0,0,0,0,0,00:00,0,0,1,21,12:45,11:03,00:00,01:42,Michael Amadio
119:12,1,0,12,21,10,12,0,0,01:00,112:01,12,41.9,0.0,0,0,0,0,06:11,2,-1,1,184,11:55,11:12,00:37,00:06,Pierre Engvall
321:26,4,2,6,48,24,19,0,0,23:18,297:14,6,28.6,4.2,0,0,0,0,00:54,14,-1,6,451,13:23,12:23,00:02,00:58,Ondrej Kase
345:26,3,2,8,25,22,33,0,0,02:13,329:14,8,8.0,0,0,0,0,13:59,17,-5,5,488,15:42,14:57,00:38,00:06,Travis Dermott
666:34,20,5,12,79,32,36,0,9,89:24,537:09,12,50.0,6.3,2,0,1,1,40:01,16,-1,25,879,20:49,16:47,01:15,02:47,Mitchell Marner
675:14,11,13,2,137,32,69,3,7,93:04,580:50,2,52.8,9.5,4,1,0,0,01:20,39,-3,24,834,21:06,18:09,00:02,02:54,Auston Matthews
115:17,0,1,6,9,9,10,0,0,01:13,95:26,6,57.6,11.1,0,0,1,1,18:38,2,0,1,180,12:48,10:36,02:04,00:08,David Kampf
66:03,0,1,0,4,5,2,1,1,16:10,49:51,0,25.0,0,0,0,0,00:02,3,-3,1,83,13:12,09:58,00:00,03:14,Rasmus Sandin
48:18,0,1,2,7,4,2,0,0,04:07,44:11,2,0.0,14.3,0,0,0,0,00:00,1,-1,1,68,12:04,11:02,00:00,01:01,Nicholas Robertson
170:53,0,0,0,22,12,15,0,0,00:13,155:41,0,0.0,0,0,0,0,14:59,5,-1,0,244,14:14,12:58,01:14,00:01,Ilya Mikheyev
2110:02,34,20,30,237,106,113,6,16,343:18,1561:37,30,43.6,8.4,3,1,1,1,205:07,86,-12,54,2858,19:54,14:43,01:56,03:14,Derek Stepan
2015:32,22,32,52,212,107,296,6,9,193:15,1526:18,52,50.5,15.1,6,3,1,1,295:59,60,-5,54,2824,18:50,14:15,02:45,01:48,Jordan Staal
1721:01,23,1,78,98,96,175,0,0,14:41,1455:27,78,1.0,0,0,0,1,250:53,215,13,24,2402,17:55,15:09,02:36,00:09,Ian Cole
783:37,8,2,48,50,42,87,0,0,08:24,704:30,48,4.0,1,0,0,0,70:43,43,8,10,1189,18:39,16:46,01:41,00:12,Brendan Smith
669:47,11,2,8,42,33,54,1,3,57:25,609:50,8,4.8,0,0,0,0,02:32,50,-9,13,872,20:17,18:28,00:04,01:44,Jake Gardiner
1073:44,14,11,46,131,68,153,1,3,118:23,954:32,46,37.5,8.4,5,1,0,0,00:49,17,-14,25,1480,15:47,14:02,00:00,01:44,Nino Niederreiter
721:16,10,7,2,48,51,125,0,1,19:47,641:15,2,40.0,14.6,0,0,1,2,60:14,33,5,17,1121,14:08,12:34,01:10,00:23,Jesper Fast
370:45,4,2,8,42,19,44,1,1,57:41,293:35,8,50.0,4.8,0,0,0,0,19:29,15,4,6,477,19:30,15:27,01:01,03:02,Vincent Trocheck
57:17,0,1,4,9,4,7,0,0,02:29,54:25,4,0.0,11.1,1,0,0,0,00:23,1,1,1,80,14:19,13:36,00:05,00:37,Stefan Noesen
760:54,5,4,24,56,36,86,0,0,32:17,659:06,24,7.1,0,0,0,0,69:31,41,11,9,1010,21:08,18:18,01:55,00:53,Brady Skjei
1013:46,16,16,18,110,59,20,2,4,130:54,816:29,18,36.7,14.5,2,0,0,0,66:23,17,21,32,1438,17:10,13:50,01:07,02:13,Teuvo Teravainen
375:41,8,2,18,35,29,92,0,0,03:29,342:43,18,48.3,5.7,0,0,0,0,29:29,12,-3,10,559,12:57,11:49,01:01,00:07,Jordan Martinook
796:22,17,2,0,54,31,47,0,2,37:55,647:24,0,3.7,0,0,0,1,111:03,64,11,19,940,25:41,20:53,03:34,01:13,Jaccob Slavin
642:59,9,2,2,48,26,26,0,0,08:47,538:14,2,4.2,0,0,0,1,95:58,53,5,11,744,24:43,20:42,03:41,00:20,Brett Pesce
57:01,1,0,16,5,3,4,0,1,13:55,43:06,16,0.0,0,0,0,0,00:00,4,-6,1,69,19:00,14:22,00:00,04:38,Tony DeAngelo
720:23,21,14,18,92,34,68,5,9,121:26,531:58,18,46.8,15.2,2,1,2,2,66:59,13,14,35,914,21:11,15:38,01:58,03:34,Sebastian Aho
163:39,0,0,2,10,8,9,0,0,07:54,133:50,2,0.0,0,0,0,0,21:55,14,-8,0,205,20:27,16:43,02:44,00:59,Ethan Bear
132:39,3,0,4,12,11,23,0,0,01:26,131:05,4,45.3,0.0,0,0,0,0,00:08,8,-3,3,195,12:03,11:55,00:00,00:07,Steven Lorentz
34:56,0,0,2,4,2,2,0,0,00:00,33:54,2,0.0,0,0,0,0,01:02,1,1,0,47,17:28,16:57,00:31,00:00,Maxime Lajoie
330:10,6,3,0,34,19,26,1,1,52:09,256:38,0,53.6,8.8,1,0,0,0,21:23,8,-1,9,410,17:22,13:30,01:07,02:44,Martin Necas
399:10,3,9,37,39,29,71,1,1,45:22,352:41,37,44.3,23.1,1,1,0,0,01:07,12,-1,12,571,13:45,12:09,00:02,01:33,Jesperi Kotkaniemi
428:24,11,9,31,70,26,68,1,8,66:56,361:15,31,50.0,12.9,1,0,0,0,00:13,11,11,20,586,16:28,13:53,00:00,02:34,Andrei Svechnikov
254:35,1,0,2,24,10,24,0,1,15:20,223:19,2,0.0,0,0,0,0,15:56,11,0,1,321,25:27,22:19,01:35,01:32,Aaron Ekblad
3705:38,102,32,134,360,186,203,11,51,753:01,2848:34,134,51.4,8.9,8,1,0,0,104:03,80,-35,134,4846,19:55,15:18,00:33,04:02,Joe Thornton
1544:28,24,27,84,301,96,240,10,17,308:39,1234:30,84,55.6,9.0,2,1,0,0,01:19,75,-8,51,2167,16:05,12:51,00:00,03:12,Patric Hornqvist
24:28,0,0,0,0,3,2,0,0,00:00,24:15,0,40.0,0,0,0,0,00:13,3,-1,0,44,08:09,08:05,00:04,00:00,Zac Dalpe
83:24,1,0,22,6,8,10,0,0,00:00,79:57,22,0.0,0,0,0,0,03:27,2,-2,1,123,10:25,09:59,00:25,00:00,Kevin Connauton
474:05,4,1,42,25,26,124,0,0,01:04,409:24,42,4.0,0,0,0,0,63:37,44,-3,5,620,18:14,15:44,02:26,00:02,Radko Gudas
336:30,12,4,16,64,16,17,1,6,52:47,281:19,16,45.0,6.3,0,0,0,0,02:24,6,-2,16,419,21:01,17:34,00:09,03:17,Jonathan Huberdeau
230:40,3,1,10,19,10,27,0,1,03:56,202:05,10,5.3,0,0,0,0,24:39,22,0,4,301,23:04,20:12,02:27,00:23,MacKenzie Weegar
73:28,0,0,6,7,6,5,0,0,02:37,68:07,6,0.0,0,0,0,0,02:44,2,-3,0,115,12:14,11:21,00:27,00:26,Anthony Duclair
200:25,3,2,4,23,14,21,1,1,17:33,182:49,4,0.0,8.7,0,0,0,0,00:03,3,-4,5,262,14:18,13:03,00:00,01:15,Carter Verhaeghe
373:03,10,4,6,62,16,32,2,7,52:46,295:40,6,53.3,6.5,0,0,0,0,24:37,10,-10,14,461,23:18,18:28,01:32,03:17,Aleksander Barkov
532:39,12,12,46,89,35,123,4,9,68:36,451:13,46,44.8,13.5,1,0,0,0,12:50,14,0,24,740,15:13,12:53,00:22,01:57,Sam Bennett
532:16,8,0,16,69,27,22,0,1,43:45,459:02,16,0.0,0,0,0,0,29:29,26,6,8,673,19:42,17:00,01:05,01:37,Brandon Montour
128:55,1,1,0,16,6,4,0,0,00:05,113:03,0,6.3,0,0,0,0,15:47,6,1,2,172,21:29,18:50,02:37,00:00,Gustav Forsling
159:41,1,2,10,22,14,30,0,0,11:28,144:37,10,66.7,9.1,0,0,0,0,03:36,3,0,3,234,11:24,10:19,00:15,00:49,Frank Vatrano
599:38,3,4,4,38,45,170,0,0,02:43,522:05,4,53.2,10.5,0,0,1,1,74:50,43,0,7,861,13:19,11:36,01:39,00:03,Noel Acciari
265:43,1,1,14,24,17,21,0,0,04:07,259:40,14,4.2,0,0,0,0,01:56,13,1,2,372,15:37,15:16,00:06,00:14,Markus Nutivaara
87:44,0,2,8,12,6,22,0,0,01:57,84:17,8,50.0,16.7,1,0,0,0,01:30,1,-2,2,116,14:37,14:02,00:15,00:19,Mason Marchment
49:31,0,1,30,7,6,25,0,0,00:06,48:36,30,14.3,1,1,0,0,00:49,0,0,1,78,08:15,08:06,00:08,00:01,Ryan Lomberg
10:33,0,0,0,1,1,1,0,0,00:26,10:07,0,0.0,0,0,0,0,00:00,0,-2,0,20,10:33,10:07,00:00,00:26,Lucas Carlsson
81:45,3,1,0,14,6,9,0,1,01:35,80:10,0,60.0,7.1,0,0,0,0,00:00,4,-1,4,113,13:37,13:21,00:00,00:15,Owen Tippett
3057:59,39,20,83,231,123,425,6,17,295:12,2481:51,83,8.7,3,3,0,3,280:56,269,8,59,4137,24:51,20:10,02:17,02:24,Brent Seabrook
2832:51,63,45,238,425,167,233,13,32,472:17,2327:21,238,26.1,10.6,10,5,1,1,33:13,66,-8,108,3776,16:57,13:56,00:11,02:49,Corey Perry
2033:07,34,34,109,218,111,219,10,20,248:08,1617:59,109,39.4,15.6,5,0,1,3,167:00,43,6,68,2769,18:18,14:34,01:30,02:14,Alex Killorn
1617:21,25,19,149,198,121,275,5,12,225:52,1390:52,149,34.6,9.6,5,1,0,0,00:37,29,3,44,2189,13:21,11:29,00:00,01:52,Pat Maroon
4001:12,48,11,81,254,162,370,5,13,233:35,3324:15,81,4.3,3,1,0,3,443:22,361,16,59,4926,24:41,20:31,02:44,01:26,Ryan McDonagh
1679:50,40,32,42,219,94,171,16,40,310:43,1358:34,42,51.2,14.6,4,0,0,0,10:33,39,-11,72,2130,17:52,14:27,00:06,03:18,Steven Stamkos
458:13,5,0,12,47,27,50,0,0,01:58,421:07,12,0.0,0,0,0,0,35:08,28,-2,5,616,16:58,15:35,01:18,00:04,Zach Bogosian
3307:31,69,19,82,315,132,167,8,39,335:53,2653:35,82,6.0,5,1,0,0,318:03,255,19,88,3942,25:03,20:06,02:24,02:32,Victor Hedman
19:02,0,0,12,3,3,10,0,0,00:00,19:02,12,60.0,0.0,0,0,0,0,00:00,0,0,0,31,06:20,06:20,00:00,00:00,Gabriel Dumont
2120:04,36,37,50,240,115,338,10,16,238:35,1781:45,50,29.8,15.4,9,1,1,1,99:44,114,25,73,2838,18:26,15:29,00:52,02:04,Ondrej Palat
207:27,3,0,4,7,14,33,0,0,05:04,197:21,4,0.0,0,0,0,0,05:02,9,3,3,319,14:49,14:05,00:21,00:21,Fredrik Claesson
2140:05,83,44,87,335,113,136,12,53,354:34,1782:18,87,0.0,13.1,7,2,0,0,03:13,30,31,127,2737,18:56,15:46,00:01,03:08,Nikita Kucherov
09:48,0,0,0,0,2,4,0,0,01:53,07:55,0,0,0,0,0,00:00,0,0,0,16,04:54,03:57,00:00,00:56,Charles Hudon
745:31,3,2,36,38,46,33,0,0,04:26,675:51,36,5.3,0,0,0,0,65:14,41,8,5,1020,16:12,14:41,01:25,00:05,Andrej Sustr
672:21,8,2,37,68,56,104,0,0,03:38,525:12,37,50.4,2.9,0,0,0,1,143:31,61,6,10,992,12:00,09:22,02:33,00:03,Pierre-Edouard Bellemare
1306:03,37,36,33,161,67,56,13,26,200:23,1088:59,33,53.9,22.4,6,2,0,0,16:41,30,8,73,1627,19:29,16:15,00:14,02:59,Brayden Point
1022:39,16,1,28,75,50,136,0,0,03:33,885:30,28,1.3,0,0,0,0,133:36,79,12,17,1325,20:27,17:42,02:40,00:04,Erik Cernak
93:22,2,0,0,8,10,34,0,0,00:12,91:27,0,16.7,0.0,0,0,0,0,01:43,5,-2,2,137,09:20,09:08,00:10,00:01,Mathieu Joseph
1189:48,15,11,26,110,69,194,0,3,50:22,986:23,26,47.5,10.0,2,1,0,1,153:03,59,3,26,1637,17:14,14:17,02:13,00:43,Anthony Cirelli
1351:57,14,6,56,115,69,147,2,7,125:56,1151:44,56,5.2,0,0,0,0,74:17,98,1,20,1706,19:35,16:41,01:04,01:49,Mikhail Sergachev
235:20,2,4,12,32,23,46,0,0,01:17,231:49,12,48.9,12.5,1,0,0,0,02:14,12,4,6,338,10:13,10:04,00:05,00:03,Ross Colton
479:26,4,2,20,31,32,32,0,0,00:49,444:01,20,6.5,1,0,0,0,34:36,27,5,6,661,14:58,13:52,01:04,00:01,Jan Rutta
3009:59,64,71,77,618,141,599,27,58,651:54,2349:36,77,71.4,11.5,10,0,0,0,08:29,81,8,135,3342,21:20,16:39,00:03,04:37,Alex Ovechkin
1894:06,33,28,75,198,96,203,14,24,326:20,1497:57,75,44.9,14.1,5,1,0,0,69:49,93,-12,61,2464,19:43,15:36,00:43,03:23,T.J. Oshie
2780:14,72,36,58,287,133,163,9,47,476:27,2171:21,58,50.3,12.5,7,4,0,0,132:26,96,4,108,3386,20:54,16:19,00:59,03:34,Nicklas Backstrom
2209:59,28,22,76,273,141,199,1,1,26:14,1905:33,76,34.4,8.1,3,1,2,3,278:12,79,3,50,3225,15:40,13:30,01:58,00:11,Carl Hagelin
1451:29,32,14,58,163,90,174,1,5,71:07,1237:39,58,48.7,8.6,4,1,2,3,142:43,46,5,46,2033,16:07,13:45,01:35,00:47,Lars Eller
2857:05,50,18,50,335,117,185,12,37,309:11,2257:04,50,5.4,1,0,0,0,290:50,250,-1,68,3515,24:25,19:17,02:29,02:38,John Carlson
1140:19,23,6,8,97,61,46,4,13,173:24,962:55,8,6.2,2,0,0,0,04:00,75,1,29,1560,18:41,15:47,00:03,02:50,Justin Schultz
1478:14,20,2,22,107,68,128,0,3,64:17,1352:40,22,1.9,0,0,0,0,61:17,92,0,22,1788,21:44,19:53,00:54,00:56,Dmitry Orlov
351:44,0,0,4,20,20,34,0,0,01:12,291:09,4,0.0,0,0,0,0,59:23,28,-3,0,450,17:35,14:33,02:58,00:03,Nick Jensen
252:34,0,3,14,19,20,44,0,0,00:55,197:55,14,53.5,15.8,1,1,0,0,53:44,16,-4,3,365,12:37,09:53,02:41,00:02,Nic Dowd
1555:21,35,27,46,259,81,88,6,24,230:49,1320:58,46,42.5,10.4,4,1,0,0,03:34,30,5,62,1904,19:12,16:18,00:02,02:50,Evgeny Kuznetsov
1209:10,17,13,134,106,82,331,1,4,56:49,1020:30,134,36.1,12.3,2,1,0,0,131:51,45,-4,30,1685,14:44,12:26,01:36,00:41,Tom Wilson
87:59,2,0,6,15,5,16,0,1,16:15,71:44,6,50.0,0.0,0,0,0,0,00:00,3,0,2,105,17:35,14:20,00:00,03:15,Anthony Mantha
898:33,15,7,18,112,66,67,0,2,74:58,823:08,18,50.0,6.3,1,1,0,0,00:27,29,-9,22,1311,13:36,12:28,00:00,01:08,Conor Sheary
417:55,1,1,8,36,26,24,0,0,10:33,373:36,8,2.8,0,0,0,0,33:46,25,-7,2,615,16:04,14:22,01:17,00:24,Trevor van Riemsdyk
202:43,1,2,30,24,18,65,0,0,01:15,172:22,30,33.3,8.3,0,0,0,0,29:06,11,-1,3,310,11:15,09:34,01:37,00:04,Garnet Hathaway
31:09,1,0,4,11,3,2,0,0,00:55,30:14,4,0.0,0,0,0,0,00:00,0,0,1,41,10:23,10:04,00:00,00:18,Daniel Sprong
529:27,4,2,14,47,30,47,0,0,03:29,516:42,14,4.3,0,0,0,0,09:16,48,-1,6,669,17:38,17:13,00:18,00:06,Michal Kempny
2826:53,74,45,84,350,137,170,19,47,409:56,2203:14,84,56.6,12.9,11,2,3,5,213:43,70,12,119,3996,20:38,16:04,01:33,02:59,Jonathan Toews
86:25,0,0,2,11,8,6,0,0,09:43,76:42,2,0.0,0,0,0,0,00:00,4,-4,0,124,10:48,09:35,00:00,01:12,Alex Nylander
2789:32,80,52,64,422,136,49,8,41,436:36,2342:02,64,25.8,12.3,11,5,1,1,10:54,32,4,132,3624,20:30,17:13,00:04,03:12,Patrick Kane
1835:12,33,32,53,232,116,185,3,14,227:57,1534:19,53,47.5,13.8,9,2,1,1,72:56,42,7,65,2548,15:49,13:13,00:37,01:57,Tyler Johnson
704:59,4,1,6,33,37,85,0,0,06:22,631:31,6,3.0,0,0,0,0,67:06,81,-3,5,934,19:03,17:04,01:48,00:10,Calvin de Haan
486:06,3,8,14,49,42,58,1,1,40:31,445:34,14,11.1,16.3,0,0,0,0,00:01,20,-5,11,684,11:34,10:36,00:00,00:57,Brett Connolly
199:54,4,0,4,12,9,20,0,0,03:07,171:58,4,0.0,0,0,0,0,24:49,17,-1,4,254,22:12,19:06,02:45,00:20,Connor Murphy
97:40,0,1,8,16,8,26,0,0,01:51,81:40,8,41.1,6.3,0,0,0,0,14:09,2,-2,1,138,12:12,10:12,01:46,00:13,Jujhar Khaira
144:04,4,4,4,21,9,9,3,4,35:36,108:28,4,19.0,2,0,0,0,00:00,0,-2,8,184,16:00,12:03,00:00,03:57,Dominik Kubalik
1094:15,19,5,14,85,37,88,2,12,125:03,883:40,14,5.9,1,0,0,1,85:32,90,-11,24,1324,29:34,23:52,02:18,03:22,Seth Jones
357:25,6,0,6,36,26,50,0,0,03:35,304:34,6,47.8,0.0,0,0,0,0,49:16,15,1,6,509,13:44,11:42,01:53,00:08,Ryan Carpenter
129:49,1,2,2,10,9,4,0,0,15:35,114:00,2,51.4,20.0,0,0,0,0,00:14,4,-3,3,172,14:25,12:40,00:01,01:43,Dylan Strome
23:45,0,0,0,2,2,0,0,0,00:56,22:49,0,0.0,0,0,0,0,00:00,3,1,0,34,11:52,11:24,00:00,00:28,Caleb Jones
104:20,0,0,2,4,10,18,0,0,19:35,84:45,2,46.7,0.0,0,0,0,0,00:00,6,-1,0,165,10:26,08:28,00:00,01:57,Adam Gaudette
149:14,4,2,9,27,9,13,0,1,15:20,133:53,9,0.0,7.4,0,0,0,0,00:01,3,4,6,185,16:34,14:52,00:00,01:42,Alex DeBrincat
51:56,0,0,0,1,3,6,0,0,00:00,46:29,0,0.0,0,0,0,0,05:27,2,-3,0,73,17:18,15:29,01:49,00:00,Riley Stillman
174:39,5,1,4,16,9,13,0,2,35:25,130:07,4,30.9,6.3,0,0,0,0,09:07,9,3,6,211,19:24,14:27,01:00,03:56,Kirby Dach
373:45,11,5,6,39,30,46,2,5,38:12,335:33,6,50.0,12.8,0,0,0,0,00:00,5,-3,16,550,12:27,11:11,00:00,01:16,Robby Fabbri
2345:51,13,7,42,109,107,178,2,2,43:28,2016:55,42,6.4,2,1,1,2,285:28,193,-17,20,3214,21:55,18:50,02:40,00:24,Marc Staal
157:02,4,0,10,26,11,11,0,1,24:07,132:43,10,38.3,0.0,0,0,0,0,00:12,5,-2,4,213,14:16,12:03,00:01,02:11,Sam Gagner
2382:30,26,7,12,140,121,137,2,9,261:10,2079:28,12,5.0,0,0,0,0,41:52,152,-2,33,3030,19:41,17:11,00:20,02:09,Nick Leddy
16:37,0,0,0,2,1,0,0,0,02:42,13:55,0,0.0,0,0,0,0,00:00,1,0,0,23,16:37,13:55,00:00,02:42,Ryan Murphy
396:26,4,5,8,36,41,59,0,0,25:14,365:47,8,47.6,13.9,0,0,0,0,05:25,16,-1,9,574,09:40,08:55,00:07,00:36,Vladislav Namestnikov
410:21,1,1,22,14,19,35,0,0,22:53,332:43,22,7.1,0,0,0,0,54:45,37,-8,2,594,21:35,17:30,02:52,01:12,Danny DeKeyser
273:03,3,0,4,23,23,86,0,0,02:32,229:32,4,51.6,0.0,0,0,0,0,40:59,15,3,3,431,11:52,09:58,01:46,00:06,Carter Rowney
27:02,0,0,2,4,3,9,0,0,00:00,26:17,2,100.0,0.0,0,0,0,0,00:45,1,0,0,41,09:00,08:45,00:15,00:00,Adam Erne
152:06,3,1,0,11,9,7,0,1,09:14,139:51,0,9.1,0,0,0,0,03:01,12,1,4,196,16:54,15:32,00:20,01:01,Jordan Oesterle
490:00,5,3,10,64,38,37,1,1,41:08,448:23,10,40.0,4.7,2,0,0,0,00:29,11,-3,8,678,12:53,11:47,00:00,01:04,Jakub Vrana
72:18,0,1,18,10,5,9,0,0,14:48,56:26,18,50.0,10.0,0,0,0,0,01:04,1,-2,1,103,14:27,11:17,00:12,02:57,Dylan Larkin
85:47,0,1,2,12,7,16,0,0,00:08,80:52,2,48.4,8.3,0,0,0,0,04:47,3,-2,1,138,12:15,11:33,00:41,00:01,Mitchell Stephens
